variable,group,value,id
Census Tract 2518,min15,12.14675065,17031812700
Census Tract 2519,min15,13.31768076,17031812801
Census Tract 2520,min15,12.17627302,17031812802
Census Tract 1303,min15,13.24678219,17031812900
Census Tract 1902,min15,12.96776468,17031813000
Census Tract 1903,min15,12.84488401,17031813100
Census Tract 1908,min15,12.17041338,17031813200
Census Tract 2601,min15,16.60701071,17031813301
Census Tract 2602,min15,17.10608839,17031813302
Census Tract 5301,min15,12.54581776,17031813400
Census Tract 618,min15,12.54182373,17031813500
Census Tract 8282.01,min15,12.20731546,17031813600
Census Tract 8250,min15,12.18623331,17031813701
Census Tract 8243,min15,12.98914592,17031813702
Census Tract 8246.01,min15,12.72525998,17031813801
Census Tract 8185,min15,11.69768165,17031813802
Census Tract 8234,min15,10.91621079,17031813900
Census Tract 8215,min15,10.98792,17031814000
Census Tract 4102,min15,11.20883627,17031814100
Census Tract 8036.06,min15,8.077008045,17031814200
Census Tract 2229,min15,7.115786462,17031814300
Census Tract 2410,min15,4.123379877,17031814400
Census Tract 8254,min15,3.694064668,17031814500
Census Tract 8300.05,min15,12.294105,17031814600
Census Tract 8245.05,min15,11.37102207,17031814700
Census Tract 8248,min15,12.21957197,17031814800
Census Tract 8036.08,min15,11.39064154,17031814900
Census Tract 1909,min15,11.7450041,17031815000
Census Tract 1912,min15,11.26234613,17031815100
Census Tract 2001,min15,8.104257279,17031815200
Census Tract 2002,min15,6.749010601,17031815300
Census Tract 2003,min15,6.793717295,17031815400
Census Tract 2227,min15,3.305192355,17031815500
Census Tract 2301,min15,8.016835485,17031815600
Census Tract 2302,min15,7.532620869,17031815701
Census Tract 2303,min15,6.691329883,17031815702
Census Tract 2304,min15,8.6406043,17031815800
Census Tract 2305,min15,13.20199715,17031815900
Census Tract 3511,min15,13.51708813,17031816000
Census Tract 8275,min15,12.95393639,17031816100
Census Tract 8076,min15,6.693593255,17031816200
Census Tract 8042.01,min15,6.123461671,17031816300
Census Tract 8262.01,min15,6.425051244,17031816401
Census Tract 8230.01,min15,6.513363679,17031816402
Census Tract 8202.01,min15,6.972236516,17031816500
Census Tract 8202.02,min15,6.96026489,17031816600
Census Tract 6117,min15,3.042656833,17031816700
Census Tract 5502,min15,5.953729864,17031816800
Census Tract 8197,min15,6.808508324,17031816900
Census Tract 3005,min15,7.208540127,17031817000
Census Tract 8161,min15,7.886794395,17031817101
Census Tract 8187,min15,8.740192286,17031817102
Census Tract 8173,min15,7.824090628,17031817200
Census Tract 3815,min15,8.507452466,17031817300
Census Tract 4205,min15,6.913471324,17031817400
Census Tract 8115,min15,12.40847714,17031817500
Census Tract 815,min15,13.29067352,17031817600
Census Tract 816,min15,13.48036885,17031817700
Census Tract 817,min15,9.558731019,17031817900
Census Tract 818,min15,8.341877667,17031818000
Census Tract 819,min15,8.835261203,17031818100
Census Tract 2228,min15,7.14753106,17031818200
Census Tract 508,min15,7.485285817,17031818300
Census Tract 2101,min15,9.064301035,17031818401
Census Tract 2104,min15,8.497463895,17031818402
Census Tract 2307,min15,7.775159983,17031818500
Census Tract 2308,min15,5.441648928,17031818600
Census Tract 2309,min15,9.443444062,17031818700
Census Tract 8205.02,min15,9.238031494,17031818800
Census Tract 8209.01,min15,4.383471088,17031818900
Census Tract 8232,min15,4.996135193,17031819000
Census Tract 8233.04,min15,8.956659979,17031819100
Census Tract 8207,min15,9.974628914,17031819200
Census Tract 8226.02,min15,9.234333968,17031819300
Census Tract 6705,min15,9.089843852,17031819400
Census Tract 8201.04,min15,5.415381064,17031819500
Census Tract 5808,min15,7.746626107,17031819600
Census Tract 8051.09,min15,5.762112987,17031819700
Census Tract 8118,min15,6.252692659,17031819801
Census Tract 3807,min15,6.152651872,17031819802
Census Tract 7703,min15,6.164376366,17031819900
Census Tract 8046.03,min15,5.320834112,17031820000
Census Tract 1201,min15,5.942837305,17031820101
Census Tract 2306,min15,6.856159615,17031820103
Census Tract 2423,min15,5.775027905,17031820104
Census Tract 2422,min15,5.685517841,17031820201
Census Tract 321,min15,5.490597839,17031820202
Census Tract 8283,min15,8.005048312,17031820300
Census Tract 8249,min15,4.686536846,17031820400
Census Tract 8278.01,min15,5.063673,17031820501
Census Tract 8015,min15,6.817922477,17031820502
Census Tract 8060.02,min15,4.517767916,17031820603
Census Tract 8117.01,min15,7.98410296,17031820604
Census Tract 8238.03,min15,4.258839252,17031820605
Census Tract 8208,min15,1.818280544,17031820606
Census Tract 3008,min15,2.934722222,17031820700
Census Tract 609,min15,2.981206855,17031820800
Census Tract 610,min15,4.981236762,17031820901
Census Tract 2107,min15,5.872888067,17031820902
Census Tract 8175,min15,5.507362718,17031821001
Census Tract 8183,min15,5.237650225,17031821002
Census Tract 2916,min15,6.437376111,17031821101
Census Tract 4004,min15,6.062623544,17031821102
Census Tract 8165,min15,3.522197382,17031821200
Census Tract 8057.01,min15,3.193313451,17031821300
Census Tract 8048.03,min15,3.096281037,17031821401
Census Tract 1911,min15,2.575970105,17031821402
Census Tract 8041.05,min15,1.843799043,17031821500
Census Tract 8047.05,min15,5.454175684,17031821600
Census Tract 8036.03,min15,6.786178395,17031821700
Census Tract 8201.01,min15,6.566900214,17031821800
Census Tract 622,min15,5.873956056,17031821900
Census Tract 6112,min15,6.284829654,17031822000
Census Tract 3009,min15,7.658970126,17031822101
Census Tract 611,min15,6.886999682,17031822102
Census Tract 615,min15,6.900339416,17031822200
Census Tract 620,min15,6.315270912,17031822301
Census Tract 621,min15,9.477087755,17031822302
Census Tract 8238.01,min15,12.45264332,17031822400
Census Tract 8279.01,min15,9.641213956,17031822500
Census Tract 8295,min15,6.638950685,17031822601
Census Tract 902,min15,7.24028461,17031822602
Census Tract 901,min15,6.29223613,17031822701
Census Tract 8291,min15,6.174850742,17031822702
Census Tract 8245.03,min15,7.533250892,17031822801
Census Tract 8241.06,min15,5.530417609,17031822802
Census Tract 8016.08,min15,9.031793875,17031822900
Census Tract 8059.01,min15,9.254322901,17031823001
Census Tract 8264.01,min15,8.349381755,17031823002
Census Tract 2604,min15,8.533831158,17031823101
Census Tract 8041.02,min15,8.721312307,17031823102
Census Tract 3515,min15,8.635323895,17031823200
Census Tract 8112,min15,7.065688291,17031823302
Census Tract 7708,min15,5.988785827,17031823303
Census Tract 8026.05,min15,5.476655448,17031823304
Census Tract 8043.05,min15,3.498706419,17031823400
Census Tract 8038,min15,3.432349852,17031823500
Census Tract 2108,min15,5.106526764,17031823602
Census Tract 2109,min15,2.822446134,17031823603
Census Tract 8039.01,min15,6.705779845,17031823604
Census Tract 8016.01,min15,6.049416646,17031823605
Census Tract 8036.10,min15,4.944369201,17031823702
Census Tract 8009,min15,11.21035706,17031823703
Census Tract 811,min15,5.053152598,17031823704
Census Tract 630,min15,4.935750033,17031823705
Census Tract 2412,min15,7.18744909,17031823801
Census Tract 312,min15,6.399087686,17031823803
Census Tract 625,min15,6.763662802,17031823805
Census Tract 626,min15,9.994576674,17031823806
Census Tract 627,min15,9.471145893,17031823901
Census Tract 628,min15,7.965078217,17031823903
Census Tract 629,min15,7.608099766,17031823904
Census Tract 624,min15,3.883863023,17031824003
Census Tract 631,min15,3.883863023,17031824004
Census Tract 632,min15,3.883863023,17031824005
Census Tract 634,min15,3.883863023,17031824006
Census Tract 903,min15,8.892249967,17031824105
Census Tract 8370,min15,12.03808189,17031824106
Census Tract 8045.08,min15,6.103926222,17031824107
Census Tract 7709.01,min15,11.64321057,17031824108
Census Tract 8324,min15,4.812960389,17031824113
Census Tract 8329,min15,3.457266688,17031824114
Census Tract 8403,min15,6.213005375,17031824115
Census Tract 8238.05,min15,15.57733945,17031824116
Census Tract 8386,min15,10.16678226,17031824117
Census Tract 8396,min15,5.599553274,17031824119
Census Tract 8349,min15,9.683727041,17031824120
Census Tract 306.03,min15,11.5726194,17031824121
Census Tract 8322,min15,5.971943074,17031824122
Census Tract 8367,min15,5.985775671,17031824123
Census Tract 8368,min15,2.226104697,17031824300
Census Tract 8366,min15,2.6617529,17031824400
Census Tract 8330,min15,5.793293129,17031824503
Census Tract 8425,min15,2.091967965,17031824505
Census Tract 8418,min15,2.754690054,17031824506
Census Tract 8428,min15,2.790089057,17031824507
Census Tract 8438,min15,2.849486705,17031824601
Census Tract 8410,min15,5.065837126,17031824602
Census Tract 8365,min15,3.780992578,17031824701
Census Tract 8439,min15,3.629491019,17031824702
Census Tract 8342,min15,8.640227474,17031824800
Census Tract 8422,min15,4.990713625,17031824900
Census Tract 8380,min15,4.684101187,17031825000
Census Tract 107.02,min15,3.224255693,17031825200
Census Tract 105.03,min15,5.244184061,17031825302
Census Tract 105.02,min15,2.096704821,17031825303
Census Tract 107.01,min15,3.0236631,17031825304
Census Tract 209.02,min15,1.653792597,17031825400
Census Tract 203.02,min15,4.870124888,17031825501
Census Tract 206.01,min15,41.14273066,17031825503
Census Tract 203.01,min15,4.6040751,17031825504
Census Tract 7608.03,min15,3.729378731,17031825505
Census Tract 5305.01,min15,6.667982835,17031825600
Census Tract 5305.03,min15,0.790252191,17031825700
Census Tract 6503.01,min15,1.81596424,17031825801
Census Tract 6503.02,min15,1.345402463,17031825802
Census Tract 5305.02,min15,1.364157943,17031825803
Census Tract 8036.11,min15,1.153271038,17031825900
Census Tract 8313,min15,1.088808178,17031826000
Census Tract 8314,min15,0.848510403,17031826100
Census Tract 8404,min15,3.778474167,17031826201
Census Tract 8424,min15,1.106902335,17031826202
Census Tract 8321,min15,1.938250864,17031826301
Census Tract 208.02,min15,1.840049799,17031826303
Census Tract 207.02,min15,2.680957225,17031826304
Census Tract 208.01,min15,1.596329012,17031826401
Census Tract 402.02,min15,1.361471252,17031826402
Census Tract 402.01,min15,1.842672747,17031826500
Census Tract 404.02,min15,1.403984698,17031826600
Census Tract 315.01,min15,1.836796115,17031826700
Census Tract 812.01,min15,1.693998387,17031826800
Census Tract 633.01,min15,5.609652352,17031826901
Census Tract 4909.01,min15,4.97268919,17031826902
Census Tract 4909.02,min15,3.589318378,17031827000
Census Tract 3018.01,min15,2.095312753,17031827100
Census Tract 7003.01,min15,3.229359727,17031827200
Census Tract 3017.02,min15,4.42166889,17031827300
Census Tract 7004.01,min15,5.922354436,17031827400
Census Tract 8036.12,min15,5.706651547,17031827500
Census Tract 8037.02,min15,5.876972917,17031827600
Census Tract 8047.13,min15,5.875034471,17031827700
Census Tract 8043.09,min15,4.39105485,17031827801
Census Tract 8045.10,min15,4.671955716,17031827802
Census Tract 8371,min15,1.885206638,17031827804
Census Tract 8374,min15,1.541893179,17031827805
Census Tract 8378,min15,1.486365879,17031827901
Census Tract 8373,min15,1.128810417,17031827902
Census Tract 8415,min15,1.128810417,17031828000
Census Tract 8387,min15,0.819138041,17031828100
Census Tract 1505.01,min15,3.823349426,17031828201
Census Tract 1504.01,min15,2.858004103,17031828202
Census Tract 1505.02,min15,1.448826095,17031828300
Census Tract 1105.02,min15,41.58585238,17031828401
Census Tract 1504.02,min15,5.340549984,17031828402
Census Tract 1403.02,min15,0.701033083,17031828503
Census Tract 1403.01,min15,0.701033083,17031828504
Census Tract 7003.02,min15,0.732452718,17031828505
Census Tract 5805.01,min15,0.732452718,17031828506
Census Tract 5805.02,min15,3.502584516,17031828601
Census Tract 7302.01,min15,3.502584516,17031828602
Census Tract 3018.02,min15,5.411530961,17031828701
Census Tract 4401.01,min15,3.954896063,17031828702
Census Tract 3017.01,min15,3.502584516,17031828801
Census Tract 8045.09,min15,3.502584516,17031828802
Census Tract 8045.11,min15,3.502584516,17031828900
Census Tract 8046.09,min15,1.004272324,17031829000
Census Tract 8046.08,min15,0.785795457,17031829100
Census Tract 8062.02,min15,3.502584516,17031829200
Census Tract 8391,min15,3.502584516,17031829301
Census Tract 8331,min15,1.339150205,17031829302
Census Tract 8381,min15,1.339150205,17031829401
Census Tract 8333,min15,1.339150205,17031829402
Census Tract 8382,min15,0.785795457,17031829500
Census Tract 1407.02,min15,0.785795457,17031829600
Census Tract 1406.02,min15,0.785795457,17031829700
Census Tract 1407.01,min15,3.56175954,17031829800
Census Tract 1605.02,min15,6.613436784,17031829901
Census Tract 1606.02,min15,3.56175954,17031829902
Census Tract 1510.02,min15,0.961092754,17031830001
Census Tract 1510.01,min15,0.961092754,17031830003
Census Tract 1904.02,min15,0.961092754,17031830004
Census Tract 4313.01,min15,1.339150205,17031830005
Census Tract 4313.02,min15,1.339150205,17031830006
Census Tract 4603.02,min15,1.339150205,17031830007
Census Tract 4603.01,min15,0.961092754,17031830008
Census Tract 7005.01,min15,1.339150205,17031830100
Census Tract 7005.02,min15,1.339150205,17031830201
Census Tract 2106.01,min15,1.339150205,17031830202
Census Tract 8123.02,min15,1.339150205,17031830300
Census Tract 8128.02,min15,1.339150205,17031830400
Census Tract 8128.01,min15,7.498072412,17031830500
Census Tract 8123.01,min15,8.711022729,17031830600
Census Tract 8138.02,min15,9.63602711,17031830700
Census Tract 8137.01,min15,8.937590388,17031830800
Census Tract 8206.03,min15,15.93486795,17031830900
Census Tract 8411,min15,14.45580238,17031831000
Census Tract 8402,min15,14.97202922,17031831100
Census Tract 8413,min15,6.848598144,17031831200
Census Tract 8407,min15,8.57822291,17031831300
Census Tract 8416,min15,17.43528894,17031831400
Census Tract 8417,min15,3.823714072,17031831500
Census Tract 1906.02,min15,4.028789827,17031831600
Census Tract 1904.01,min15,11.39420204,17031831700
Census Tract 1907.02,min15,4.48038561,17031831800
Census Tract 1913.02,min15,13.4211945,17031831900
Census Tract 1906.01,min15,10.14736102,17031832000
Census Tract 1913.01,min15,9.307998611,17031832100
Census Tract 2004.02,min15,14.56470085,17031832200
Census Tract 2004.01,min15,15.31656955,17031832300
Census Tract 2209.02,min15,13.97754425,17031832400
Census Tract 2105.01,min15,14.34592677,17031832500
Census Tract 1606.01,min15,13.57931312,17031832600
Census Tract 619.01,min15,14.3546106,17031832900
Census Tract 8408,min15,18.334981,17031833000
Census Tract 307.03,min15,14.68884926,17031833100
Census Tract 814.03,min15,13.05389303,17031833300
Census Tract 307.02,min15,5.701154961,17031833900
Census Tract 4401.02,min15,9.426931112,17031834000
Census Tract 4402.02,min15,6.141533337,17031834200
Census Tract 8241.13,min15,5.7088585,17031834300
Census Tract 8253.04,min15,5.984678794,17031834400
Census Tract 8300.08,min15,10.98625162,17031834500
Census Tract 8030.12,min15,15.20299441,17031834600
Census Tract 8026.07,min15,11.27972118,17031834700
Census Tract 8414,min15,11.12490478,17031834800
Census Tract 8305,min15,6.595486846,17031834900
Census Tract 8401,min15,5.857262504,17031835000
Census Tract 8392,min15,5.716525094,17031835100
Census Tract 8355,min15,3.444531487,17031835200
Census Tract 8044.04,min15,16.1728656,17031835500
Census Tract 8048.04,min15,16.08053763,17031835600
Census Tract 306.04,min15,15.14186569,17031835800
Census Tract 315.02,min15,15.45883251,17031835900
Census Tract 814.02,min15,13.71577289,17031836000
Census Tract 802.01,min15,14.43296607,17031836100
Census Tract 7608.02,min15,6.052140406,17031836200
Census Tract 1406.01,min15,6.633308393,17031836300
Census Tract 701.02,min15,13.48683863,17031836400
Census Tract 2105.02,min15,13.61323151,17031836500
Census Tract 8002,min15,12.86495746,17031836600
Census Tract 5401.02,min15,11.55277281,17031836700
Census Tract 7004.02,min15,12.26254968,17031836800
Census Tract 8301,min15,15.86882206,17031836900
Census Tract 8302.01,min15,16.54884939,17031837000
Census Tract 8303,min15,12.26739242,17031837100
Census Tract 8304,min15,16.1569074,17031837300
Census Tract 8127,min15,16.57958354,17031837400
Census Tract 308,min15,13.5965609,17031837800
Census Tract 311,min15,13.83717291,17031838000
Census Tract 8117.02,min15,14.50620014,17031838100
Census Tract 8121,min15,13.49571211,17031838200
Census Tract 8218,min15,13.18894007,17031838300
Census Tract 8219,min15,16.11452339,17031838600
Census Tract 8220,min15,15.98669515,17031838700
Census Tract 8221.01,min15,1.693555943,17031838800
Census Tract 8286.01,min15,18.18811628,17031839000
Census Tract 8286.02,min15,14.57228579,17031839100
Census Tract 8287.01,min15,14.52598954,17031839200
Census Tract 8287.02,min15,14.57774608,17031839500
Census Tract 8229,min15,14.83546842,17031839600
Census Tract 313,min15,14.41214291,17031839700
Census Tract 319,min15,14.70906489,17031839800
Census Tract 8135,min15,14.78354748,17031839900
Census Tract 8136,min15,15.3120313,17031840000
Census Tract 8221.02,min15,15.06635378,17031840100
Census Tract 8222,min15,14.71350428,17031840200
Census Tract 8223.01,min15,11.65027779,17031840300
Census Tract 8223.02,min15,11.23500197,17031840400
Census Tract 8225,min15,11.726049,17031840700
Census Tract 8289,min15,7.095114255,17031840800
Census Tract 8288.02,min15,17.7769281,17031841000
Census Tract 8088,min15,16.30570704,17031841100
Census Tract 6116,min15,11.99262131,17031841200
Census Tract 3404,min15,11.57666034,17031841300
Census Tract 8168,min15,12.73600356,17031841400
Census Tract 7707,min15,12.23445608,17031841500
Census Tract 8061.02,min15,12.88782538,17031841600
Census Tract 4307,min15,11.32190054,17031841700
Census Tract 8081,min15,6.258027191,17031841800
Census Tract 8048.10,min15,18.77507856,17031841900
Census Tract 8085,min15,15.30427421,17031842000
Census Tract 1910,min15,8.176088176,17031842100
Census Tract 8239.01,min15,13.61196921,17031842200
Census Tract 5604,min15,13.71118223,17031842300
Census Tract 7107,min15,7.981870595,17031842400
Census Tract 5501,min15,15.41622404,17031842500
Census Tract 2832,min15,15.58302241,17031842600
Census Tract 9800,min15,6.691089279,17031842800
Census Tract 9801,min15,12.33505893,17031842900
Census Tract 1005,min15,16.37300994,17031843000
Census Tract 8016.07,min15,12.09114023,17031843100
Census Tract 8041.06,min15,11.62276045,17031843200
Census Tract 8016.06,min15,12.02755742,17031843300
Census Tract 8297,min15,8.730463688,17031843400
Census Tract 8300.03,min15,7.064320889,17031843500
Census Tract 8237.03,min15,9.735629928,17031843600
Census Tract 8298,min15,15.39466608,17031843700
Census Tract 8046.07,min15,14.7742802,17031843800
Census Tract 8047.09,min15,5.922230592,17031843900
Census Tract 6302,min30,7.181378248,17031010100
Census Tract 4304,min30,7.738980831,17031010201
Census Tract 4306,min30,7.426909458,17031010202
Census Tract 4308,min30,7.230641903,17031010300
Census Tract 4305,min30,7.240820796,17031010400
Census Tract 4309,min30,7.271678126,17031010501
Census Tract 6103,min30,7.245876291,17031010502
Census Tract 6810,min30,6.848746618,17031010503
Census Tract 6811,min30,7.391322547,17031010600
Census Tract 6805,min30,7.764228325,17031010701
Census Tract 8034,min30,7.497251914,17031010702
Census Tract 8035,min30,7.848037163,17031020100
Census Tract 8036.04,min30,8.129983334,17031020200
Census Tract 6809,min30,8.585095629,17031020301
Census Tract 8036.07,min30,7.966617382,17031020302
Census Tract 8094,min30,7.799838017,17031020400
Census Tract 8095,min30,7.661511907,17031020500
Census Tract 8096,min30,8.103975835,17031020601
Census Tract 8097,min30,8.031312216,17031020602
Census Tract 8098,min30,8.484999944,17031020701
Census Tract 8099,min30,8.305464133,17031020702
Census Tract 8100,min30,9.022879487,17031020801
Census Tract 8255.01,min30,8.365465202,17031020802
Census Tract 7201,min30,8.253630749,17031020901
Census Tract 8244,min30,7.79408085,17031020902
Census Tract 7202,min30,7.133316872,17031030101
Census Tract 7203,min30,7.008332271,17031030102
Census Tract 7204,min30,7.384723473,17031030103
Census Tract 7205,min30,7.008332271,17031030104
Census Tract 7206,min30,7.462016524,17031030200
Census Tract 7207,min30,7.566752855,17031030300
Census Tract 406,min30,7.653369842,17031030400
Census Tract 407,min30,7.6887781,17031030500
Census Tract 408,min30,7.496974505,17031030601
Census Tract 8169,min30,8.412609393,17031030603
Census Tract 8170,min30,8.429640355,17031030604
Census Tract 8171.01,min30,7.545080766,17031030701
Census Tract 8171.02,min30,8.327298118,17031030702
Census Tract 8258.01,min30,8.030959785,17031030703
Census Tract 8258.02,min30,8.327298118,17031030706
Census Tract 8258.03,min30,8.47225045,17031030800
Census Tract 8259,min30,8.532946341,17031030900
Census Tract 8260,min30,8.719149168,17031031000
Census Tract 3801,min30,8.212716595,17031031100
Census Tract 3802,min30,7.816467936,17031031200
Census Tract 4312,min30,7.914666388,17031031300
Census Tract 4314,min30,8.915057194,17031031400
Census Tract 8039.02,min30,8.089520966,17031031501
Census Tract 8040,min30,8.188117677,17031031502
Census Tract 8041.04,min30,9.420104073,17031031700
Census Tract 8101,min30,9.454027351,17031031800
Census Tract 8102,min30,9.790192777,17031031900
Census Tract 8103.01,min30,8.717170099,17031032100
Census Tract 501,min30,8.702826037,17031040100
Census Tract 6108,min30,9.027349861,17031040201
Census Tract 6110,min30,9.170122776,17031040202
Census Tract 6111,min30,9.230989211,17031040300
Census Tract 6113,min30,9.056302185,17031040401
Census Tract 6114,min30,8.546676856,17031040402
Census Tract 6115,min30,9.622262191,17031040600
Census Tract 6119,min30,9.626927945,17031040700
Census Tract 6812,min30,9.808771204,17031040800
Census Tract 8103.02,min30,9.626579639,17031040900
Census Tract 8104,min30,9.680264609,17031050100
Census Tract 8107.01,min30,9.966590152,17031050200
Census Tract 8107.02,min30,10.18687461,17031050300
Census Tract 8106,min30,10.07839004,17031050500
Census Tract 8172,min30,9.954446752,17031050600
Census Tract 8174,min30,10.04638797,17031050700
Census Tract 8176,min30,10.29701384,17031050800
Census Tract 6912,min30,10.5767744,17031050900
Census Tract 6911,min30,10.59372654,17031051000
Census Tract 7301,min30,10.32635352,17031051100
Census Tract 7303,min30,10.28689006,17031051200
Census Tract 7304,min30,10.39728718,17031051300
Census Tract 8177,min30,10.39619808,17031051400
Census Tract 8181,min30,9.79057539,17031060100
Census Tract 8261,min30,9.843673493,17031060200
Census Tract 8263.01,min30,10.12257473,17031060300
Census Tract 8263.03,min30,10.07262874,17031060400
Census Tract 8263.04,min30,9.760719518,17031060500
Census Tract 7305,min30,9.416761413,17031060800
Census Tract 7306,min30,8.915649095,17031060900
Census Tract 8028.01,min30,8.987180931,17031061000
Census Tract 3805,min30,9.641575337,17031061100
Census Tract 3812,min30,9.709165794,17031061200
Census Tract 3814,min30,9.753272592,17031061500
Census Tract 4403,min30,8.991516713,17031061800
Census Tract 8047.06,min30,9.057864485,17031061901
Census Tract 8047.10,min30,8.993569013,17031061902
Census Tract 8108,min30,8.834298881,17031062000
Census Tract 8109,min30,9.156834962,17031062100
Census Tract 8110,min30,9.894370036,17031062200
Census Tract 6120,min30,10.09383022,17031062300
Census Tract 6121,min30,10.2780307,17031062400
Census Tract 6201,min30,10.36625536,17031062500
Census Tract 6202,min30,10.38157739,17031062600
Census Tract 6203,min30,10.38746031,17031062700
Census Tract 6204,min30,10.18917174,17031062800
Census Tract 6301,min30,10.0412119,17031062900
Census Tract 8105.01,min30,9.462432395,17031063000
Census Tract 8105.02,min30,9.10034101,17031063100
Census Tract 8122,min30,9.015394839,17031063200
Census Tract 8182,min30,9.175381629,17031063301
Census Tract 8184.02,min30,9.007870857,17031063302
Census Tract 8188,min30,9.010590388,17031063303
Census Tract 8189,min30,9.21706128,17031063400
Census Tract 8264.02,min30,8.959015714,17031070101
Census Tract 8266,min30,9.107518882,17031070102
Census Tract 8267,min30,9.395003985,17031070103
Census Tract 8269.01,min30,9.390015229,17031070200
Census Tract 8269.02,min30,10.14031662,17031070300
Census Tract 7307,min30,10.25475957,17031070400
Census Tract 7401,min30,10.3605783,17031070500
Census Tract 7402,min30,10.55059761,17031070600
Census Tract 7403,min30,10.47582871,17031070700
Census Tract 7404,min30,10.44600604,17031071000
Census Tract 8030.05,min30,10.42454365,17031071100
Census Tract 8030.07,min30,10.26617365,17031071200
Census Tract 3818,min30,10.157698,17031071300
Census Tract 3819,min30,10.10852028,17031071400
Census Tract 3901,min30,10.16921432,17031071500
Census Tract 3902,min30,10.16921432,17031071600
Census Tract 3903,min30,10.4776665,17031071700
Census Tract 3904,min30,9.962699005,17031071800
Census Tract 3905,min30,9.761331542,17031080100
Census Tract 3906,min30,10.29970243,17031080201
Census Tract 3907,min30,10.45823098,17031080202
Census Tract 8047.11,min30,10.30449407,17031080300
Census Tract 8048.06,min30,9.754288657,17031080400
Census Tract 8048.08,min30,10.01626741,17031081000
Census Tract 8048.09,min30,10.01723195,17031081100
Census Tract 8124,min30,10.02922118,17031081201
Census Tract 8125,min30,10.01145805,17031081202
Census Tract 4406,min30,9.939216668,17031081300
Census Tract 4409,min30,9.55015799,17031081401
Census Tract 4407,min30,9.577342258,17031081402
Census Tract 4408,min30,9.609102971,17031081403
Census Tract 8193,min30,10.13333421,17031081500
Census Tract 8194,min30,10.23838702,17031081600
Census Tract 8195,min30,10.23821223,17031081700
Census Tract 6309,min30,10.35263607,17031081800
Census Tract 6303,min30,10.05089805,17031081900
Census Tract 6305,min30,10.50649165,17031090100
Census Tract 6308,min30,11.50103652,17031090200
Census Tract 6401,min30,11.63713738,17031090300
Census Tract 6403,min30,12.40733488,17031100100
Census Tract 8196,min30,11.46833506,17031100200
Census Tract 8270,min30,12.9211695,17031100300
Census Tract 8271,min30,11.38682945,17031100400
Census Tract 3817,min30,11.60001121,17031100500
Census Tract 8272,min30,12.88439999,17031100600
Census Tract 8273,min30,11.653328,17031100700
Census Tract 7501,min30,12.32793696,17031110100
Census Tract 7502,min30,12.53916877,17031110200
Census Tract 7503,min30,12.75925622,17031110300
Census Tract 7504,min30,12.54268493,17031110400
Census Tract 7505,min30,12.41361711,17031110501
Census Tract 8049.01,min30,12.31875489,17031110502
Census Tract 8049.02,min30,9.805727138,17031120100
Census Tract 8050.01,min30,11.12235978,17031120200
Census Tract 8050.02,min30,11.54992509,17031120300
Census Tract 1001,min30,12.56019511,17031120400
Census Tract 1003,min30,9.938868691,17031130100
Census Tract 1401,min30,9.253662202,17031130200
Census Tract 1402,min30,9.267057127,17031130300
Census Tract 1404,min30,9.456559803,17031140100
Census Tract 1405,min30,9.833598968,17031140200
Census Tract 8008,min30,11.55278583,17031140301
Census Tract 2427,min30,10.68898596,17031140302
Census Tract 702,min30,12.09721838,17031140400
Census Tract 703,min30,12.03627235,17031140500
Census Tract 704,min30,12.00415641,17031140601
Census Tract 705,min30,11.52495347,17031140602
Census Tract 706,min30,10.94428459,17031140701
Census Tract 707,min30,11.49819284,17031140702
Census Tract 1004,min30,9.992783825,17031140800
Census Tract 1006,min30,12.4245114,17031150200
Census Tract 1007,min30,12.32896626,17031150300
Census Tract 1102,min30,12.27060145,17031150401
Census Tract 1502,min30,12.04839476,17031150402
Census Tract 1503,min30,12.10733285,17031150501
Census Tract 1408,min30,11.70345038,17031150502
Census Tract 2312,min30,11.59285326,17031150600
Census Tract 2311,min30,11.64190082,17031150700
Census Tract 2424,min30,11.72862095,17031150800
Census Tract 2425,min30,10.77294849,17031151001
Census Tract 1202,min30,11.8295166,17031151002
Census Tract 1203,min30,10.41259748,17031151100
Census Tract 1204,min30,10.27181684,17031151200
Census Tract 2315,min30,12.46661175,17031160100
Census Tract 711,min30,12.74064556,17031160200
Census Tract 710,min30,12.52195376,17031160300
Census Tract 712,min30,12.05578222,17031160400
Census Tract 713,min30,11.65285726,17031160501
Census Tract 1103,min30,12.05566469,17031160502
Census Tract 2203,min30,10.63480199,17031160601
Census Tract 2204,min30,11.5343031,17031160602
Census Tract 2205,min30,11.74751679,17031160700
Census Tract 2403,min30,12.40787873,17031160800
Census Tract 2405,min30,12.24457074,17031160900
Census Tract 604,min30,12.58895045,17031161000
Census Tract 605,min30,12.53735183,17031161100
Census Tract 2408,min30,11.664561,17031161200
Census Tract 2406,min30,12.26945287,17031161300
Census Tract 2407,min30,9.761919248,17031170100
Census Tract 2409,min30,11.22255055,17031170200
Census Tract 2426,min30,10.38395137,17031170300
Census Tract 8031,min30,10.20248354,17031170400
Census Tract 3106,min30,10.03440682,17031170500
Census Tract 3107,min30,9.570245467,17031170600
Census Tract 3108,min30,9.174573848,17031170700
Census Tract 206.02,min30,9.607419516,17031170800
Census Tract 3109,min30,9.344234953,17031170900
