variable,group,value,id
Census Tract 8366,30min,5.408650991,17031824400
Census Tract 8330,30min,4.952765177,17031824503
Census Tract 8425,30min,5.773450381,17031824505
Census Tract 8418,30min,4.380004301,17031824506
Census Tract 8428,30min,4.033318816,17031824507
Census Tract 8438,30min,6.33024863,17031824601
Census Tract 8410,30min,6.41709177,17031824602
Census Tract 8365,30min,7.073766353,17031824701
Census Tract 8439,30min,6.256833344,17031824702
Census Tract 8342,30min,9.135356305,17031824800
Census Tract 8422,30min,6.66942968,17031824900
Census Tract 8380,30min,6.086343279,17031825000
Census Tract 107.02,30min,5.881357451,17031825200
Census Tract 105.03,30min,5.788172562,17031825302
Census Tract 105.02,30min,3.988660305,17031825303
Census Tract 107.01,30min,3.741729674,17031825304
Census Tract 209.02,30min,4.541249119,17031825400
Census Tract 203.02,30min,4.785636497,17031825501
Census Tract 206.01,30min,4.204423178,17031825503
Census Tract 203.01,30min,4.20517013,17031825504
Census Tract 7608.03,30min,4.686688482,17031825505
Census Tract 5305.01,30min,6.960061838,17031825600
Census Tract 5305.03,30min,2.573555012,17031825700
Census Tract 6503.01,30min,5.726581155,17031825801
Census Tract 6503.02,30min,4.614384194,17031825802
Census Tract 5305.02,30min,4.783547341,17031825803
Census Tract 8036.11,30min,2.607114047,17031825900
Census Tract 8313,30min,2.491968743,17031826000
Census Tract 8314,30min,2.290413847,17031826100
Census Tract 8404,30min,4.454459747,17031826201
Census Tract 8424,30min,2.448292166,17031826202
Census Tract 8321,30min,4.982259622,17031826301
Census Tract 208.02,30min,4.414955865,17031826303
Census Tract 207.02,30min,6.090125797,17031826304
Census Tract 208.01,30min,5.977879003,17031826401
Census Tract 402.02,30min,5.923813216,17031826402
Census Tract 402.01,30min,5.046970557,17031826500
Census Tract 404.02,30min,4.016100762,17031826600
Census Tract 315.01,30min,5.028116619,17031826700
Census Tract 812.01,30min,5.399008104,17031826800
Census Tract 633.01,30min,7.635779476,17031826901
Census Tract 4909.01,30min,5.979680116,17031826902
Census Tract 4909.02,30min,5.233052338,17031827000
Census Tract 3018.01,30min,5.222771426,17031827100
Census Tract 7003.01,30min,4.127588005,17031827200
Census Tract 3017.02,30min,4.208349443,17031827300
Census Tract 7004.01,30min,5.937216674,17031827400
Census Tract 8036.12,30min,4.288666226,17031827500
Census Tract 8037.02,30min,5.220278621,17031827600
Census Tract 8047.13,30min,4.491015982,17031827700
Census Tract 8043.09,30min,5.042939093,17031827801
Census Tract 8045.10,30min,5.031948784,17031827802
Census Tract 8371,30min,3.717238802,17031827804
Census Tract 8374,30min,2.857829089,17031827805
Census Tract 8378,30min,2.821751899,17031827901
Census Tract 8373,30min,2.566591794,17031827902
Census Tract 8415,30min,2.438423473,17031828000
Census Tract 8387,30min,1.242691472,17031828100
Census Tract 1505.01,30min,3.645934187,17031828201
Census Tract 1504.01,30min,3.050359773,17031828202
Census Tract 1505.02,30min,2.5879617,17031828300
Census Tract 1105.02,30min,4.419925047,17031828401
Census Tract 1504.02,30min,3.952177006,17031828402
Census Tract 1403.02,30min,2.466810052,17031828503
Census Tract 1403.01,30min,2.466810052,17031828504
Census Tract 7003.02,30min,1.07327712,17031828505
Census Tract 5805.01,30min,1.059223722,17031828506
Census Tract 5805.02,30min,3.738935095,17031828601
Census Tract 7302.01,30min,3.738935095,17031828602
Census Tract 3018.02,30min,4.102431625,17031828701
Census Tract 4401.01,30min,4.434089382,17031828702
Census Tract 3017.01,30min,3.738935095,17031828801
Census Tract 8045.09,30min,3.738935095,17031828802
Census Tract 8045.11,30min,3.738935095,17031828900
Census Tract 8046.09,30min,2.787320945,17031829000
Census Tract 8046.08,30min,2.607661609,17031829100
Census Tract 8062.02,30min,3.738935095,17031829200
Census Tract 8391,30min,3.738935095,17031829301
Census Tract 8331,30min,1.10009465,17031829302
Census Tract 8381,30min,1.10009465,17031829401
Census Tract 8333,30min,1.10009465,17031829402
Census Tract 8382,30min,2.607661609,17031829500
Census Tract 1407.02,30min,2.607661609,17031829600
Census Tract 1406.02,30min,2.607661609,17031829700
Census Tract 1407.01,30min,3.813834141,17031829800
Census Tract 1605.02,30min,6.653082369,17031829901
Census Tract 1606.02,30min,3.813834141,17031829902
Census Tract 1510.02,30min,2.238217576,17031830001
Census Tract 1510.01,30min,2.238217576,17031830003
Census Tract 1904.02,30min,2.238217576,17031830004
Census Tract 4313.01,30min,1.10009465,17031830005
Census Tract 4313.02,30min,1.10009465,17031830006
Census Tract 4603.02,30min,1.10009465,17031830007
Census Tract 4603.01,30min,2.238217576,17031830008
Census Tract 7005.01,30min,1.10009465,17031830100
Census Tract 7005.02,30min,1.10009465,17031830201
Census Tract 2106.01,30min,1.10009465,17031830202
Census Tract 8123.02,30min,1.10009465,17031830300
Census Tract 8128.02,30min,1.10009465,17031830400
Census Tract 8128.01,30min,9.442035414,17031830500
Census Tract 8123.01,30min,7.479737528,17031830600
Census Tract 8138.02,30min,8.212361757,17031830700
Census Tract 8137.01,30min,8.917480797,17031830800
Census Tract 8206.03,30min,11.83177445,17031830900
Census Tract 8411,30min,10.96881011,17031831000
Census Tract 8402,30min,12.39126087,17031831100
Census Tract 8413,30min,9.357281611,17031831200
Census Tract 8407,30min,9.717472557,17031831300
Census Tract 8416,30min,9.58480421,17031831400
Census Tract 8417,30min,8.336480961,17031831500
Census Tract 1906.02,30min,8.13666096,17031831600
Census Tract 1904.01,30min,12.25379323,17031831700
Census Tract 1907.02,30min,9.515223253,17031831800
Census Tract 1913.02,30min,10.34708619,17031831900
Census Tract 1906.01,30min,9.618798193,17031832000
Census Tract 1913.01,30min,9.405418125,17031832100
Census Tract 2004.02,30min,10.97090337,17031832200
Census Tract 2004.01,30min,11.01815226,17031832300
Census Tract 2209.02,30min,10.50379541,17031832400
Census Tract 2105.01,30min,10.56231553,17031832500
Census Tract 1606.01,30min,10.15964596,17031832600
Census Tract 619.01,30min,9.632775303,17031832900
Census Tract 8408,30min,10.99690301,17031833000
Census Tract 307.03,30min,10.23776287,17031833100
Census Tract 814.03,30min,9.572710071,17031833300
Census Tract 307.02,30min,7.314613173,17031833900
Census Tract 4401.02,30min,8.676266626,17031834000
Census Tract 4402.02,30min,7.613893254,17031834200
Census Tract 8241.13,30min,7.477960011,17031834300
Census Tract 8253.04,30min,7.446478887,17031834400
Census Tract 8300.08,30min,9.586779346,17031834500
Census Tract 8030.12,30min,9.609546307,17031834600
Census Tract 8026.07,30min,9.289848443,17031834700
Census Tract 8414,30min,9.104255573,17031834800
Census Tract 8305,30min,7.607539343,17031834900
Census Tract 8401,30min,7.437842116,17031835000
Census Tract 8392,30min,7.648524895,17031835100
Census Tract 8355,30min,9.730479973,17031835200
Census Tract 8044.04,30min,10.07258252,17031835500
Census Tract 8048.04,30min,9.910819907,17031835600
Census Tract 306.04,30min,9.406997183,17031835800
Census Tract 315.02,30min,9.880015356,17031835900
Census Tract 814.02,30min,9.078702551,17031836000
Census Tract 802.01,30min,9.234535412,17031836100
Census Tract 7608.02,30min,7.708393125,17031836200
Census Tract 1406.01,30min,8.569400276,17031836300
Census Tract 701.02,30min,8.921241701,17031836400
Census Tract 2105.02,30min,8.977632585,17031836500
Census Tract 8002,30min,9.565511033,17031836600
Census Tract 5401.02,30min,8.797847152,17031836700
Census Tract 7004.02,30min,9.086651902,17031836800
Census Tract 8301,30min,9.20532309,17031836900
Census Tract 8302.01,30min,9.45733592,17031837000
Census Tract 8303,30min,9.068473808,17031837100
Census Tract 8304,30min,9.368888676,17031837300
Census Tract 8127,30min,9.451239086,17031837400
Census Tract 308,30min,9.605040872,17031837800
Census Tract 311,30min,9.614078253,17031838000
Census Tract 8117.02,30min,10.27498446,17031838100
Census Tract 8121,30min,9.529226949,17031838200
Census Tract 8218,30min,9.642230312,17031838300
Census Tract 8219,30min,9.13706284,17031838600
Census Tract 8220,30min,9.308370804,17031838700
Census Tract 8221.01,30min,6.471086517,17031838800
Census Tract 8286.01,30min,10.804584,17031839000
Census Tract 8286.02,30min,10.19334707,17031839100
Census Tract 8287.01,30min,9.575793553,17031839200
Census Tract 8287.02,30min,9.668145322,17031839500
Census Tract 8229,30min,9.75597429,17031839600
Census Tract 313,30min,9.304770639,17031839700
Census Tract 319,30min,9.789565712,17031839800
Census Tract 8135,30min,9.77516284,17031839900
Census Tract 8136,30min,9.942632488,17031840000
Census Tract 8221.02,30min,9.830763614,17031840100
Census Tract 8222,30min,9.701629961,17031840200
Census Tract 8223.01,30min,9.587612717,17031840300
Census Tract 8223.02,30min,9.58721557,17031840400
Census Tract 8225,30min,9.540303309,17031840700
Census Tract 8289,30min,9.437371715,17031840800
Census Tract 8288.02,30min,10.47382134,17031841000
Census Tract 8088,30min,10.3308085,17031841100
Census Tract 6116,30min,9.639444442,17031841200
Census Tract 3404,30min,9.486093133,17031841300
Census Tract 8168,30min,9.352654853,17031841400
Census Tract 7707,30min,9.326592689,17031841500
Census Tract 8061.02,30min,9.375410104,17031841600
Census Tract 4307,30min,9.370420299,17031841700
Census Tract 8081,30min,8.642447879,17031841800
Census Tract 8048.10,30min,11.17562864,17031841900
Census Tract 8085,30min,9.931738756,17031842000
Census Tract 1910,30min,8.851095829,17031842100
Census Tract 8239.01,30min,10.11253452,17031842200
Census Tract 5604,30min,10.35281194,17031842300
Census Tract 7107,30min,9.533061214,17031842400
Census Tract 5501,30min,9.976132517,17031842500
Census Tract 2832,30min,9.407796085,17031842600
Census Tract 9800,30min,9.156041743,17031842800
Census Tract 9801,30min,10.00144932,17031842900
Census Tract 1005,30min,9.297284668,17031843000
Census Tract 8016.07,30min,9.449594242,17031843100
Census Tract 8041.06,30min,9.804352004,17031843200
Census Tract 8016.06,30min,9.426122964,17031843300
Census Tract 8297,30min,9.205126197,17031843400
Census Tract 8300.03,30min,9.470268179,17031843500
Census Tract 8237.03,30min,8.996283534,17031843600
Census Tract 8298,30min,10.59609285,17031843700
Census Tract 8046.07,30min,9.193717522,17031843800
Census Tract 8047.09,30min,7.343872081,17031843900
Census Tract 6302,45min,7.499671333,17031010100
Census Tract 4304,45min,7.620583926,17031010201
Census Tract 4306,45min,7.656504312,17031010202
Census Tract 4308,45min,7.51230977,17031010300
Census Tract 4305,45min,7.646866658,17031010400
Census Tract 4309,45min,7.634730933,17031010501
Census Tract 6103,45min,7.661256296,17031010502
Census Tract 6810,45min,7.677161567,17031010503
Census Tract 6811,45min,7.750574964,17031010600
Census Tract 6805,45min,7.744794347,17031010701
Census Tract 8034,45min,7.728221003,17031010702
Census Tract 8035,45min,7.762602685,17031020100
Census Tract 8036.04,45min,7.845218079,17031020200
Census Tract 6809,45min,7.910619171,17031020301
Census Tract 8036.07,45min,7.824191397,17031020302
Census Tract 8094,45min,7.77959781,17031020400
Census Tract 8095,45min,7.892098273,17031020500
Census Tract 8096,45min,7.933373066,17031020601
Census Tract 8097,45min,7.900352541,17031020602
Census Tract 8098,45min,8.616312417,17031020701
Census Tract 8099,45min,8.314407687,17031020702
Census Tract 8100,45min,8.567920307,17031020801
Census Tract 8255.01,45min,8.320886159,17031020802
Census Tract 7201,45min,8.028194264,17031020901
Census Tract 8244,45min,7.95363902,17031020902
Census Tract 7202,45min,7.855378699,17031030101
Census Tract 7203,45min,7.81861878,17031030102
Census Tract 7204,45min,7.81861878,17031030103
Census Tract 7205,45min,7.784620401,17031030104
Census Tract 7206,45min,7.884201593,17031030200
Census Tract 7207,45min,7.939205123,17031030300
Census Tract 406,45min,8.195358173,17031030400
Census Tract 407,45min,8.229051146,17031030500
Census Tract 408,45min,7.889377079,17031030601
Census Tract 8169,45min,8.192519533,17031030603
Census Tract 8170,45min,8.163245416,17031030604
Census Tract 8171.01,45min,8.129582804,17031030701
Census Tract 8171.02,45min,8.129941799,17031030702
Census Tract 8258.01,45min,8.13973433,17031030703
Census Tract 8258.02,45min,8.129941799,17031030706
Census Tract 8258.03,45min,8.190517703,17031030800
Census Tract 8259,45min,8.229836408,17031030900
Census Tract 8260,45min,8.362114896,17031031000
Census Tract 3801,45min,8.265047277,17031031100
Census Tract 3802,45min,8.118628496,17031031200
Census Tract 4312,45min,8.13666178,17031031300
Census Tract 4314,45min,8.401735852,17031031400
Census Tract 8039.02,45min,8.207159672,17031031501
Census Tract 8040,45min,8.278224995,17031031502
Census Tract 8041.04,45min,8.421935452,17031031700
Census Tract 8101,45min,8.450274975,17031031800
Census Tract 8102,45min,8.764766177,17031031900
Census Tract 8103.01,45min,8.407705706,17031032100
Census Tract 501,45min,8.279230379,17031040100
Census Tract 6108,45min,8.702870631,17031040201
Census Tract 6110,45min,8.588721686,17031040202
Census Tract 6111,45min,8.625393578,17031040300
Census Tract 6113,45min,8.708506252,17031040401
Census Tract 6114,45min,8.230192913,17031040402
Census Tract 6115,45min,8.755367961,17031040600
Census Tract 6119,45min,8.755367961,17031040700
Census Tract 6812,45min,8.833200919,17031040800
Census Tract 8103.02,45min,8.758849355,17031040900
Census Tract 8104,45min,8.760425847,17031050100
Census Tract 8107.01,45min,8.835051595,17031050200
Census Tract 8107.02,45min,8.852425878,17031050300
Census Tract 8106,45min,8.901046817,17031050500
Census Tract 8172,45min,8.837732292,17031050600
Census Tract 8174,45min,8.888151065,17031050700
Census Tract 8176,45min,8.925119102,17031050800
Census Tract 6912,45min,9.019857004,17031050900
Census Tract 6911,45min,9.052467996,17031051000
Census Tract 7301,45min,9.019857004,17031051100
Census Tract 7303,45min,8.996902858,17031051200
Census Tract 7304,45min,9.036818054,17031051300
Census Tract 8177,45min,9.020259387,17031051400
Census Tract 8181,45min,8.765965556,17031060100
Census Tract 8261,45min,8.79186514,17031060200
Census Tract 8263.01,45min,8.852137018,17031060300
Census Tract 8263.03,45min,8.846474569,17031060400
Census Tract 8263.04,45min,8.764766177,17031060500
Census Tract 7305,45min,8.421935452,17031060800
Census Tract 7306,45min,8.404621238,17031060900
Census Tract 8028.01,45min,8.422326718,17031061000
Census Tract 3805,45min,8.479218488,17031061100
Census Tract 3812,45min,8.52823465,17031061200
Census Tract 3814,45min,8.538444881,17031061500
Census Tract 4403,45min,8.406776892,17031061800
Census Tract 8047.06,45min,8.379056294,17031061901
Census Tract 8047.10,45min,8.377327342,17031061902
Census Tract 8108,45min,8.363581721,17031062000
Census Tract 8109,45min,8.439031298,17031062100
Census Tract 8110,45min,8.511806239,17031062200
Census Tract 6120,45min,8.648566439,17031062300
Census Tract 6121,45min,8.970820871,17031062400
Census Tract 6201,45min,8.993832794,17031062500
Census Tract 6202,45min,9.111000834,17031062600
Census Tract 6203,45min,9.111000834,17031062700
Census Tract 6204,45min,8.939875438,17031062800
Census Tract 6301,45min,8.648566439,17031062900
Census Tract 8105.01,45min,8.511806239,17031063000
Census Tract 8105.02,45min,8.437484671,17031063100
Census Tract 8122,45min,8.425298127,17031063200
Census Tract 8182,45min,8.444707974,17031063301
Census Tract 8184.02,45min,8.390249735,17031063302
Census Tract 8188,45min,8.3835433,17031063303
Census Tract 8189,45min,8.480019876,17031063400
Census Tract 8264.02,45min,8.386966258,17031070101
Census Tract 8266,45min,8.439031298,17031070102
Census Tract 8267,45min,8.499303176,17031070103
Census Tract 8269.01,45min,8.499303176,17031070200
Census Tract 8269.02,45min,8.658654764,17031070300
Census Tract 7307,45min,8.966233677,17031070400
Census Tract 7401,45min,9.111000834,17031070500
Census Tract 7402,45min,9.346543821,17031070600
Census Tract 7403,45min,9.323618386,17031070700
Census Tract 7404,45min,9.310350183,17031071000
Census Tract 8030.05,45min,9.201288793,17031071100
Census Tract 8030.07,45min,9.083401717,17031071200
Census Tract 3818,45min,8.693399925,17031071300
Census Tract 3819,45min,8.651666966,17031071400
Census Tract 3901,45min,8.808031413,17031071500
Census Tract 3902,45min,8.81116916,17031071600
Census Tract 3903,45min,9.309607221,17031071700
Census Tract 3904,45min,9.314657504,17031071800
Census Tract 3905,45min,8.970750633,17031080100
Census Tract 3906,45min,9.020387236,17031080201
Census Tract 3907,45min,8.987912844,17031080202
Census Tract 8047.11,45min,9.017850685,17031080300
Census Tract 8048.06,45min,9.111163963,17031080400
Census Tract 8048.08,45min,9.076668841,17031081000
Census Tract 8048.09,45min,9.054706861,17031081100
Census Tract 8124,45min,9.054706861,17031081201
Census Tract 8125,45min,8.975197341,17031081202
Census Tract 4406,45min,9.0444381,17031081300
Census Tract 4409,45min,9.057701435,17031081401
Census Tract 4407,45min,9.064404474,17031081402
Census Tract 4408,45min,9.103509281,17031081403
Census Tract 8193,45min,9.123845166,17031081500
Census Tract 8194,45min,9.394442304,17031081600
Census Tract 8195,45min,9.403388193,17031081700
Census Tract 6309,45min,9.461464329,17031081800
Census Tract 6303,45min,9.390062589,17031081900
Census Tract 6305,45min,8.540199907,17031090100
Census Tract 6308,45min,8.572613836,17031090200
Census Tract 6401,45min,8.596509124,17031090300
Census Tract 6403,45min,8.871481822,17031100100
Census Tract 8196,45min,8.609576145,17031100200
Census Tract 8270,45min,8.949888222,17031100300
Census Tract 8271,45min,8.915636285,17031100400
Census Tract 3817,45min,8.93967368,17031100500
Census Tract 8272,45min,8.948200581,17031100600
Census Tract 8273,45min,8.858877941,17031100700
Census Tract 7501,45min,8.877581847,17031110100
Census Tract 7502,45min,8.983204475,17031110200
Census Tract 7503,45min,8.976843302,17031110300
Census Tract 7504,45min,8.983204475,17031110400
Census Tract 7505,45min,8.981631123,17031110501
Census Tract 8049.01,45min,8.977451408,17031110502
Census Tract 8049.02,45min,8.418302234,17031120100
Census Tract 8050.01,45min,8.784484016,17031120200
Census Tract 8050.02,45min,8.841700928,17031120300
Census Tract 1001,45min,9.000477602,17031120400
Census Tract 1003,45min,8.659009188,17031130100
Census Tract 1401,45min,8.632779104,17031130200
Census Tract 1402,45min,8.638661782,17031130300
Census Tract 1404,45min,8.770593334,17031140100
Census Tract 1405,45min,8.845141402,17031140200
Census Tract 8008,45min,8.893939876,17031140301
Census Tract 2427,45min,8.817747309,17031140302
Census Tract 702,45min,8.944238712,17031140400
Census Tract 703,45min,8.939436791,17031140500
Census Tract 704,45min,8.926803309,17031140601
Census Tract 705,45min,8.872373604,17031140602
Census Tract 706,45min,8.854537884,17031140701
Census Tract 707,45min,8.8808044,17031140702
Census Tract 1004,45min,8.823437054,17031140800
Census Tract 1006,45min,8.982992984,17031150200
Census Tract 1007,45min,8.980533411,17031150300
Census Tract 1102,45min,8.961640283,17031150401
Census Tract 1502,45min,8.807348022,17031150402
Census Tract 1503,45min,8.8640687,17031150501
Census Tract 1408,45min,8.803885499,17031150502
Census Tract 2312,45min,8.717420828,17031150600
Census Tract 2311,45min,8.812161782,17031150700
Census Tract 2424,45min,8.887142962,17031150800
Census Tract 2425,45min,8.846104425,17031151001
Census Tract 1202,45min,8.905161275,17031151002
Census Tract 1203,45min,8.752105735,17031151100
Census Tract 1204,45min,8.679829754,17031151200
Census Tract 2315,45min,9.006154278,17031160100
Census Tract 711,45min,9.15855068,17031160200
Census Tract 710,45min,9.032213505,17031160300
Census Tract 712,45min,8.99712995,17031160400
Census Tract 713,45min,8.930066762,17031160501
Census Tract 1103,45min,8.987075186,17031160502
Census Tract 2203,45min,8.86400161,17031160601
Census Tract 2204,45min,8.890273709,17031160602
Census Tract 2205,45min,8.935919204,17031160700
Census Tract 2403,45min,9.142738967,17031160800
Census Tract 2405,45min,9.007898869,17031160900
Census Tract 604,45min,9.159648167,17031161000
Census Tract 605,45min,9.044313062,17031161100
Census Tract 2408,45min,8.869960919,17031161200
Census Tract 2406,45min,9.007526418,17031161300
Census Tract 2407,45min,8.514317203,17031170100
Census Tract 2409,45min,8.721899279,17031170200
Census Tract 2426,45min,8.598410858,17031170300
Census Tract 8031,45min,8.813819929,17031170400
Census Tract 3106,45min,8.866247358,17031170500
Census Tract 3107,45min,8.671714183,17031170600
Census Tract 3108,45min,8.356854189,17031170700
Census Tract 206.02,45min,8.630374184,17031170800
Census Tract 3109,45min,8.699442809,17031170900
Census Tract 5101,45min,8.740043567,17031171000
Census Tract 5102,45min,8.658516765,17031171100
Census Tract 5611,45min,8.706511565,17031180100
Census Tract 1907.01,45min,8.885886265,17031190100
Census Tract 209.01,45min,8.793947133,17031190200
Census Tract 102.02,45min,8.727066396,17031190300
Census Tract 5701,45min,8.706665988,17031190401
Census Tract 5702,45min,8.685375272,17031190402
Census Tract 5703,45min,8.654706195,17031190601
Census Tract 5704,45min,8.66129899,17031190602
Census Tract 5705,45min,8.734137303,17031190701
Census Tract 6904,45min,8.6963328,17031190702
Census Tract 6913,45min,8.783935938,17031190800
Census Tract 6914,45min,8.807376725,17031190900
Census Tract 6915,45min,8.946759293,17031191000
Census Tract 3201,45min,8.882258878,17031191100
Census Tract 7105,45min,8.729552254,17031191200
Census Tract 3204,45min,8.706693213,17031191301
Census Tract 5801,45min,8.699682882,17031191302
Census Tract 5802,45min,8.863686651,17031200100
Census Tract 5803,45min,8.868359483,17031200200
Census Tract 5804,45min,8.858923514,17031200300
Census Tract 5806,45min,8.841704619,17031200401
Census Tract 5807,45min,8.805944775,17031200402
Census Tract 6813,45min,9.216523794,17031210100
Census Tract 6814,45min,8.934988065,17031210400
Census Tract 6903,45min,9.056617004,17031210501
Census Tract 6905,45min,8.932463688,17031210502
Census Tract 6909,45min,9.303009332,17031210601
Census Tract 6910,45min,9.245438849,17031210602
Census Tract 7001,45min,9.455258121,17031210700
Census Tract 7002,45min,9.252232714,17031210800
Census Tract 3206,45min,9.296683994,17031210900
Census Tract 3301,45min,9.296683994,17031220300
Census Tract 3302,45min,9.296683994,17031220400
Census Tract 5905,45min,9.203577284,17031220500
Census Tract 5906,45min,9.04411231,17031220601
Census Tract 6712,45min,9.07317567,17031220602
Census Tract 6711,45min,8.856677172,17031220701
Census Tract 6713,45min,8.890758392,17031220702
Census Tract 6715,45min,8.819932715,17031220901
Census Tract 6716,45min,8.851000496,17031220902
Census Tract 6718,45min,8.890836585,17031221000
Census Tract 6719,45min,8.914425392,17031221100
Census Tract 7101,45min,9.010171061,17031221200
Census Tract 7102,45min,9.052467996,17031221300
Census Tract 7104,45min,9.03641567,17031221400
Census Tract 4303,45min,9.409429979,17031221500
Census Tract 7106,45min,9.401284529,17031221600
Census Tract 7108,45min,9.379455308,17031222200
Census Tract 3403,45min,9.052467996,17031222500
Census Tract 3405,45min,9.010171061,17031222600
Census Tract 3406,45min,8.913422126,17031222700
Census Tract 4302,45min,8.891395273,17031222800
Census Tract 5103,45min,8.828171226,17031222900
Census Tract 5201,45min,8.993832794,17031230100
Census Tract 5907,45min,9.0065888,17031230200
Census Tract 6004,45min,8.8664839,17031230300
Census Tract 8241.15,45min,8.84472863,17031230400
Census Tract 8253.03,45min,8.688423251,17031230500
Census Tract 8300.07,45min,8.673471379,17031230600
Census Tract 8138.01,45min,8.691966077,17031230700
Census Tract 8306,45min,8.876105711,17031230800
Census Tract 8308,45min,8.948919811,17031230900
Census Tract 8307,45min,8.705518413,17031231100
Census Tract 8309,45min,8.74385164,17031231200
Census Tract 8352,45min,8.816121408,17031231500
Census Tract 8399,45min,9.4752151,17031240200
Census Tract 8397,45min,9.472155471,17031240300
Census Tract 8398,45min,9.379455308,17031240500
Census Tract 8348,45min,9.379455308,17031240600
Census Tract 8347,45min,9.187749751,17031240700
Census Tract 8320,45min,9.169636036,17031240800
Census Tract 8325,45min,8.658665087,17031240900
Census Tract 8323,45min,9.139203025,17031241000
Census Tract 8383,45min,9.323618386,17031241100
Census Tract 8318,45min,9.384748905,17031241200
Census Tract 8317,45min,9.29318973,17031241300
Census Tract 8351,45min,9.403996297,17031241400
Census Tract 8350,45min,9.4752151,17031241500
Census Tract 8437,45min,9.484749781,17031241600
Census Tract 2207.02,45min,9.512627104,17031242000
Census Tract 8421,45min,9.429848102,17031242100
Census Tract 8433,45min,9.299596394,17031242200
Census Tract 8241.23,45min,8.833275627,17031242300
Census Tract 8044.05,45min,9.125953919,17031242400
Census Tract 8311,45min,9.146675452,17031242500
Census Tract 8315,45min,8.698960631,17031242600
Census Tract 8316,45min,8.793350409,17031242700
Census Tract 8312,45min,9.032380905,17031242800
Census Tract 8310,45min,9.04255829,17031242900
Census Tract 8430,45min,9.009842425,17031243000
Census Tract 8431,45min,9.037494293,17031243100
Census Tract 8429,45min,9.411468724,17031243200
Census Tract 8435,45min,9.438882629,17031243300
Census Tract 8420,45min,9.547466733,17031243400
Census Tract 8080.02,45min,9.429905502,17031243500
Census Tract 301.01,45min,8.633210703,17031250200
Census Tract 307.01,45min,8.572909809,17031250300
Census Tract 701.03,45min,8.601003375,17031250400
Census Tract 8071,45min,8.918183768,17031250500
Census Tract 8072,45min,8.460638561,17031250600
Census Tract 8073,45min,8.598125656,17031250700
Census Tract 8074,45min,8.710798714,17031250800
Census Tract 8075,45min,8.82803855,17031251000
Census Tract 8077,45min,8.789278822,17031251100
Census Tract 8079,45min,8.75178583,17031251200
Census Tract 8080.01,45min,8.670481057,17031251300
Census Tract 8043.11,45min,8.751331659,17031251400
Census Tract 8083.01,45min,8.70414496,17031251500
Census Tract 8083.02,45min,8.75711354,17031251600
Census Tract 8086,45min,8.904373607,17031251700
Census Tract 8087.02,45min,8.925392798,17031251800
Census Tract 7702.02,45min,8.8792542,17031251900
Census Tract 7706.02,45min,8.868656409,17031252000
Census Tract 8061.04,45min,8.952915961,17031252101
Census Tract 8025.06,45min,9.338375739,17031252102
Census Tract 8025.05,45min,9.025741229,17031252201
Census Tract 8024.04,45min,9.120834226,17031252202
Census Tract 8030.17,45min,8.984156055,17031260100
Census Tract 8047.14,45min,8.85760505,17031260200
Census Tract 8043.10,45min,8.950411274,17031260300
Census Tract 8044.03,45min,8.962761705,17031260400
Census Tract 8206.06,45min,9.227895873,17031260500
Census Tract 8044.06,45min,9.157289745,17031260600
Census Tract 8047.16,45min,9.171114087,17031260700
Census Tract 8062.01,45min,9.190709552,17031260800
Census Tract 8206.04,45min,9.171114087,17031260900
Census Tract 8241.16,45min,9.219987224,17031261000
Census Tract 8240.05,45min,9.205085977,17031270500
Census Tract 8241.14,45min,9.139196039,17031271200
Census Tract 8238.06,45min,9.151360733,17031271300
Census Tract 8240.03,45min,9.093387026,17031271400
Census Tract 8241.22,45min,9.17585171,17031271500
Census Tract 8241.17,45min,9.150033054,17031271800
Census Tract 8319,45min,9.558427728,17031280100
Census Tract 8045.06,45min,9.134335698,17031280400
Census Tract 8241.19,45min,9.178130722,17031280800
Census Tract 8241.20,45min,9.090958412,17031280900
Census Tract 8395,45min,9.552631952,17031281900
Census Tract 8326,45min,9.138753369,17031282700
Census Tract 8369,45min,9.139458154,17031282800
Census Tract 8412,45min,9.174531933,17031283100
Census Tract 8419,45min,9.136128341,17031283200
Census Tract 8358,45min,9.115254459,17031283800
Census Tract 8388,45min,8.999528335,17031290900
Census Tract 8423,45min,8.939310101,17031291200
Census Tract 8155,45min,9.01542763,17031291600
Census Tract 8432,45min,8.82968232,17031292200
Census Tract 8434,45min,9.013452561,17031292400
Census Tract 8426,45min,9.043877841,17031292500
Census Tract 8032,45min,8.906213886,17031300500
Census Tract 8033,45min,8.945891745,17031300600
Census Tract 8089,45min,8.793399503,17031300700
Census Tract 8090,45min,9.079168718,17031300800
Census Tract 3018.03,45min,9.11123096,17031300900
Census Tract 8091,45min,9.087298215,17031301100
Census Tract 8092,45min,9.154888568,17031301200
Census Tract 8093,45min,8.771721848,17031301600
Census Tract 2210,45min,8.709563798,17031301701
Census Tract 2211,45min,8.695890393,17031301702
Census Tract 2428,45min,8.90137026,17031301801
Census Tract 2429,45min,8.903264865,17031301802
Census Tract 2430,45min,8.72234861,17031301803
Census Tract 2431,45min,9.67079795,17031310200
Census Tract 2432,45min,9.21746459,17031310300
Census Tract 2433,45min,9.197881437,17031310400
Census Tract 2434,45min,9.164915647,17031310500
Census Tract 714,45min,9.102643874,17031310600
Census Tract 1104,45min,9.114493032,17031310700
